,India,European Union,United States
2020-08-21,0.6997142857142858,0.3734285714285713,2.9597142857142855
2020-08-22,0.6964285714285714,0.3201428571428571,2.920428571428572
2020-08-23,0.6855714285714286,0.3208571428571428,2.8907142857142856
2020-08-24,0.6825714285714286,0.32442857142857134,2.8834285714285715
2020-08-25,0.6697142857142857,0.3329999999999999,2.8817142857142852
2020-08-26,0.6838571428571428,0.2668571428571428,2.807142857142857
2020-08-27,0.6915714285714285,0.2719999999999999,2.810714285714286
2020-08-28,0.6994285714285714,0.2619999999999999,2.764142857142857
2020-08-29,0.7031428571428571,0.26042857142857134,2.7671428571428573
2020-08-30,0.7171428571428571,0.25914285714285706,2.7217142857142855
2020-08-31,0.7141428571428571,0.27942857142857136,2.750142857142857
2020-09-01,0.7221428571428571,0.2862857142857142,2.6655714285714285
2020-09-02,0.7147142857142857,0.32928571428571424,2.6271428571428572
2020-09-03,0.7187142857142857,0.3328571428571428,2.591285714285714
2020-09-04,0.7257142857142858,0.37485714285714283,2.583428571428571
2020-09-05,0.7378571428571429,0.38414285714285706,2.5148571428571427
2020-09-06,0.7424285714285714,0.38928571428571423,2.527
2020-09-07,0.775,0.3889999999999999,2.428714285714286
2020-09-08,0.7822857142857143,0.39371428571428563,2.182714285714286
2020-09-09,0.7955714285714286,0.39399999999999985,2.2197142857142853
2020-09-10,0.8072857142857143,0.4011428571428571,2.1729999999999996
2020-09-11,0.8188571428571428,0.3887142857142856,2.258
2020-09-12,0.8238571428571427,0.3861428571428571,2.2377142857142855
2020-09-13,0.8362857142857143,0.38828571428571423,2.22
2020-09-14,0.8281428571428572,0.39885714285714285,2.271714285714286
2020-09-15,0.8462857142857142,0.4392857142857142,2.591857142857143
2020-09-16,0.8421428571428572,0.5131428571428571,2.504714285714286
2020-09-17,0.8385714285714286,0.5595714285714285,2.4762857142857144
2020-09-18,0.8434285714285714,0.6112857142857143,2.3619999999999997
2020-09-19,0.8454285714285713,0.6228571428571429,2.3705714285714286
2020-09-20,0.8448571428571429,0.6351428571428571,2.301142857142857
2020-09-21,0.8447142857142856,0.6642857142857143,2.2968571428571427
2020-09-22,0.8234285714285715,0.7038571428571428,2.223142857142857
2020-09-23,0.8231428571428571,0.6929999999999998,2.2684285714285712
2020-09-24,0.8197142857142856,0.6872857142857143,2.2865714285714285
2020-09-25,0.8032857142857143,0.7038571428571428,2.309
2020-09-26,0.8022857142857143,0.7378571428571428,2.3258571428571426
2020-09-27,0.7928571428571428,0.7445714285714286,2.346571428571429
2020-09-28,0.7641428571428571,0.7671428571428571,2.317285714285714
2020-09-29,0.7738571428571428,0.7061428571428571,2.246
2020-09-30,0.7792857142857142,0.7947142857142857,2.1994285714285717
2020-10-01,0.7744285714285715,0.83,2.186857142857143
2020-10-02,0.7724285714285715,0.8412857142857143,2.148857142857143
2020-10-03,0.7534285714285714,0.8364285714285715,2.1117142857142857
2020-10-04,0.7392857142857144,0.8585714285714285,2.1371428571428575
2020-10-05,0.7505714285714287,0.8678571428571429,2.1918571428571427
2020-10-06,0.7305714285714285,0.9921428571428571,2.1149999999999998
2020-10-07,0.7088571428571429,0.945,2.0989999999999998
2020-10-08,0.6954285714285715,0.9639999999999999,2.1517142857142857
2020-10-09,0.6805714285714285,1.0125714285714285,2.2017142857142855
2020-10-10,0.6782857142857142,1.0498571428571428,2.1914285714285713
2020-10-11,0.6692857142857143,1.0752857142857144,2.233285714285714
2020-10-12,0.6508571428571429,1.1337142857142857,2.197
2020-10-13,0.6244285714285714,1.1205714285714286,2.246714285714286
2020-10-14,0.5942857142857143,1.2132857142857143,2.277
2020-10-15,0.5871428571428572,1.292,2.2105714285714284
2020-10-16,0.5780000000000001,1.381857142857143,2.199857142857143
2020-10-17,0.59,1.4354285714285715,2.2455714285714286
2020-10-18,0.5655714285714286,1.4969999999999999,2.254142857142857
