,Cars,Motorbikes,Buses,Trucks,Vans,Pedestrians & cyclists
2021-01-11,0.6110381372750189,0.9417094533373602,0.7824273967061093,0.7062255925892289,0.635207870651974,0.576457412862052
2021-01-12,0.6112807731998137,0.958018725460586,0.7831820197446729,0.709835618926528,0.6402295842586961,0.5938635247913598
2021-01-13,0.6034585105049873,0.9395952884324977,0.7807314397740798,0.7126661217570308,0.6346809443650715,0.5692409180166912
2021-01-14,0.5934869727973177,0.8976140138930837,0.7720416054021674,0.7151257833076015,0.6249840861188519,0.5364997545409916
2021-01-15,0.5942802824362045,0.876472364844458,0.7741032044250472,0.7138013501649866,0.6259848924221635,0.5373128375061365
2021-01-16,0.5931200234048811,0.8652974932044699,0.7814549443368264,0.7105545969182333,0.6225545669302477,0.5186180657830143
2021-01-17,0.5960101867148344,0.8571428571428571,0.77919885484009,0.7084809130263677,0.6208783047826518,0.5177160039273442
2021-01-18,0.5958963575155479,0.8728480821504078,0.7757058059296256,0.7056277056277056,0.6206979474629737,0.5213334560628375
2021-01-19,0.5984375444645309,0.8764723648444578,0.7759703129740705,0.7044243635152726,0.6208570862744544,0.5220054000981836
2021-01-20,0.5998124813717017,0.8722440350347327,0.7717615391198139,0.7047119547119547,0.6215855883892323,0.5209315169366716
2021-01-21,0.6146057840210765,0.9157354273633344,0.7837188134525171,0.7019798383434747,0.636339524422503,0.561358615611193
2021-01-22,0.6136577066112299,0.8915735427363334,0.7754024007904093,0.6970605152423335,0.6282588092173199,0.5497054491899853
2021-01-23,0.6234894540741617,0.9096949562065841,0.776872748772765,0.694971694971695,0.6359646641110153,0.5794888316151203
2021-01-24,0.6132797736995638,0.843551797040169,0.7760092110688418,0.6919898283534647,0.6297405683731062,0.5499324987727049
2021-01-25,0.6119922056953542,0.8067049229839928,0.7727106526322342,0.6913692368237822,0.6278662668156677,0.5339684585174276
2021-01-26,0.6113896098903595,0.7819389912413168,0.7748578274636108,0.6891593255229619,0.6310490430452803,0.5330510554737359
2021-01-27,0.6124719857853291,0.7861673210510419,0.7809181506289822,0.6850346623073895,0.6354342014060798,0.5525067501227295
2021-01-28,0.604801994607092,0.760193295077016,0.7743288133747209,0.6831804559077287,0.6310631887174118,0.535324619538537
2021-01-29,0.6024784810392007,0.7768045907580792,0.7760092110688418,0.6895225986135076,0.6356888235044488,0.5344010800196367
2021-01-30,0.5944919648068073,0.7463002114164904,0.7752857065060954,0.7022144522144522,0.6422276604472862,0.5024883406971036
2021-01-31,0.6062543153997427,0.7683479311386288,0.7727884488217767,0.7044243635152726,0.6528333781279618,0.5254234167893962
2021-02-01,0.606587315732743,0.7843551797040169,0.7803191199695039,0.7116141434323253,0.6578692374068152,0.5426607756504663
2021-02-02,0.6078319481617832,0.79855028692238,0.771971588831579,0.7104108013198923,0.6565360078084109,0.5411573392243495
2021-02-03,0.6153960981547189,0.8233162186650558,0.7775729144786488,0.7166394211848758,0.6634320229725715,0.5462751595483554
2021-02-04,0.6171774252733773,0.8118393234672305,0.7851813818159187,0.7221566312475404,0.6691044374973476,0.5414488217967599
2021-02-05,0.6219582516434091,0.7846572032618544,0.7864339004675551,0.724782792964611,0.6743029720057149,0.5453945753559156
2021-02-06,0.6244485150032376,0.7858652974932044,0.7876008433106946,0.7186071504253322,0.6744302830548994,0.569977295041728
2021-02-07,0.6190685875843297,0.770764119601329,0.7875386063590605,0.7237383828292919,0.6737371451204502,0.5413015463917527
2021-02-08,0.6194290467154036,0.7016007248565387,0.7913661788845582,0.7222096085732449,0.6716718769892351,0.5122484045164457
2021-02-09,0.6180551083099808,0.6623376623376623,0.797465400144701,0.7249568613204976,0.6728282856859945,0.49577503681885127
2021-02-10,0.6192553074112295,0.6502567200241619,0.7887522269159256,0.7174340810704447,0.672552445079428,0.49708824251350026
2021-02-11,0.6290980383933907,0.6819691935971006,0.788853361962331,0.7172675809039445,0.6787659315632383,0.516209499263623
2021-02-12,0.6352073713393054,0.7260646330413772,0.7893434779564498,0.7166696939424212,0.6846257762437583,0.525843765341188
2021-02-13,0.6456636816456907,0.7728782845061914,0.7848857562956566,0.7170632397905126,0.6866875079569406,0.538880706921944
2021-02-14,0.656883346538519,0.8212020537601933,0.7880365019721334,0.7153528289891925,0.6958928040965867,0.5785806332842416
2021-02-15,0.6596412083668455,0.8746602234974328,0.7758691779276651,0.7173659673659672,0.7030611234492807,0.5988310014727541
2021-02-16,0.6637140969974553,0.9205678042887345,0.7754879765989061,0.7248584748584748,0.709854582490487,0.6096741531664212
2021-02-17,0.6643825939178264,0.9290244639081848,0.7779618954263621,0.7331078012896194,0.7118597315151429,0.6034057437407954
2021-02-18,0.6597715128449761,0.9142253095741467,0.7684007437315721,0.7295204795204795,0.7049637163509824,0.5943145557191949
2021-02-19,0.6561724132938526,0.9157354273633345,0.7699566675224248,0.7323055732146643,0.7066329056625127,0.6019176485027
2021-02-20,0.6585778040050904,0.9257022047719722,0.776600462109366,0.7335089153270972,0.70898108723636,0.6174521354933725
2021-02-21,0.6632722599739092,0.9411054062216851,0.7786465018943373,0.737217328126419,0.7104062637036198,0.6344839224349534
2021-02-22,0.664931270628422,0.9643612201751737,0.7843723014446752,0.7375124875124877,0.7146358196709717,0.6389604810996563
2021-02-23,0.6705463452090138,0.9848988221081244,0.7784597910394349,0.729755093391457,0.7181793105399404,0.6590052773686794
2021-02-24,0.6776112443278859,1.0163092721232256,0.7776740495250543,0.7245633154724064,0.7243751149335862,0.6853184830633284
2021-02-25,0.6832857297624912,1.0501359106010268,0.7874530305505637,0.7306178669815033,0.7335309012207716,0.7096618802160038
2021-02-26,0.6919027998488269,1.0465116279069766,0.7859437844734364,0.7313368449732086,0.7339588078027528,0.7082075355915561
2021-02-27,0.6987590121023404,1.0431893687707643,0.7825129725146063,0.7380346925801471,0.7388001640897969,0.705081001472754
2021-02-28,0.7029846715004137,1.0616128057988523,0.7816338755727744,0.7420912420912421,0.7433267791719124,0.7085787923416789
2021-03-01,0.7127679916285613,1.07037148897614,0.7851191448642846,0.7513168649532285,0.751566633188576,0.7286788168875798
2021-03-02,0.7185483182484683,1.0857746904258534,0.7997759469741172,0.769185360094451,0.7623244168446662,0.7463978890525282
2021-03-03,0.7129911567692677,1.0474176985804893,0.7990835608871878,0.7882420609693337,0.7669323695415386,0.7254663721158565
2021-03-04,0.7204943981555676,1.0450015101177892,0.8090025750538737,0.8024248478793934,0.7796422559517915,0.7306455571919489
2021-03-05,0.7278204054815749,1.0842645726366658,0.8184081343695786,0.8135803590349046,0.7967160822146464,0.7549061119293078
2021-03-06,0.7325478120080818,1.1035940803382664,0.8300386647062027,0.8189235007416825,0.8075481306494278,0.7786910898379971
2021-03-07,0.7386970850239215,1.106312292358804,0.8352743482624222,0.8243801652892563,0.8132276180102698,0.7853583701521846
2021-03-08,0.7482252879554229,1.1301721534279674,0.8463836441291106,0.833794992885902,0.8258703124778973,0.8088150466372116
2021-03-09,0.7582502455066172,1.1153729990939294,0.8431862207389083,0.8325159688796052,0.8289505325845559,0.80548294059892
2021-03-10,0.7709646675163917,1.1138628813047418,0.8592822523552796,0.83999333999334,0.83800729916682,0.8038414334806088
2021-03-11,0.7848618148468224,1.1141649048625792,0.8579674967520091,0.8405306814397724,0.8445036990932625,0.8056332842415317
2021-03-12,0.7915622608276282,1.0773180308064028,0.8607214818618184,0.8469485060394152,0.8474636809868021,0.7989782768777615
2021-03-13,0.7985043442314806,1.0540622168529146,0.8613827494729308,0.8541534223352406,0.8503175703393547,0.7773533382425135
2021-03-14,0.8111423808575233,1.0534581697372394,0.867116328642223,0.8614718614718615,0.8640777729053796,0.7784333578792343
2021-03-15,0.8155243057791784,1.0368468740561763,0.8663694852226137,0.8612448157902702,0.8660404849136406,0.7619078301423662
2021-03-16,0.8202991411387214,1.0673512533977652,0.8825977703612077,0.8702963702963703,0.879019139094394,0.7822809278350515
2021-03-17,0.8380954377955876,1.1177891875566295,0.8910931142592636,0.8684800048436412,0.8918740186439958,0.8245152184585175
2021-03-18,0.8419012272085735,1.1401389308366052,0.9069324184501443,0.8785532649169012,0.907918747259276,0.8406817623956799
2021-03-19,0.8545053147751798,1.1670190274841439,0.9192786737305606,0.8811718584445857,0.9170002687677705,0.859269145802651
2021-03-20,0.8605961754387541,1.2198731501057083,0.9342544402175182,0.8898298671025943,0.93277622961255,0.9055044182621502
2021-03-21,0.8645237820650115,1.2648746602234975,0.9444768595234205,0.8970574879665788,0.9371154145389219,0.9351834806087383
2021-03-22,0.8759651143459238,1.2766535789791604,0.9516574478182058,0.9052084279357008,0.9452951494490262,0.9574558173784978
2021-03-23,0.8877459372211997,1.2887345212926609,0.9579822780280222,0.9161595979777799,0.9558619665313398,0.9742022582228768
2021-03-24,0.89533155500172,1.330715795832075,0.9686247967574548,0.9258393122029486,0.9664146379415218,1.0076061610211096
2021-03-25,0.903143333428191,1.318936877076412,0.9673178207731385,0.9287909060636333,0.9651733552119729,1.0112604320078546
2021-03-26,0.9064528674723576,1.3340380549682875,0.9793295524385216,0.9429282838373748,0.9807335945567452,1.0082167403043691
2021-03-27,0.9141198631453504,1.3150105708245243,0.9750663212515851,0.9432537159809887,0.9780918902861668,0.9956369661266569
2021-03-28,0.9139705871340054,1.3138024765931742,0.9846897098980092,0.946583719310992,0.9837077221224166,0.988046146293569
2021-03-29,0.9191917527749612,1.317728782845062,0.9863389891163131,0.9508597463142917,0.9858578642864215,0.9889911634756995
2021-03-30,0.9279051782799909,1.3005134400483238,0.9799208034790456,0.9460842188114916,0.978675399261596,0.9764390034364262
2021-03-31,0.9398038243615455,1.311990335246149,0.9817023362195718,0.9508067689885872,0.9867844058110421,0.9927160039273443
2021-04-01,0.9596809986615085,1.363938387194201,0.9830482102986595,0.9548860230678413,0.996435290622834,1.0249478399607266
2021-04-02,0.9590354672813444,1.3760193295077017,0.9620976964548277,0.8914645960100506,0.9351916031290227,1.039945385370643
2021-04-03,0.961920138831683,1.412866203563878,0.9699784504554966,0.8841915660097478,0.9295863805468717,1.049051914580265
2021-04-04,0.9698297704294706,1.3660525520990636,0.9525443243789918,0.8687373232827779,0.90933685089047,1.0306455571919488
2021-04-05,0.9630639225841623,1.373301117487164,0.911055616495904,0.7958102503557049,0.838845430240618,1.0055964653902798
2021-04-06,0.9615197396306842,1.3877982482633644,0.9165713663344769,0.7935170889716344,0.8467493245441557,1.008271968581247
2021-04-07,0.9517034689448484,1.355481727574751,0.90798266700897,0.7833227378681925,0.8396163693717906,0.9822134266077567
2021-04-08,0.9392940892191266,1.3684687405617637,0.9158867598665018,0.7821875094602367,0.8409637446423267,0.9797373588610702
2021-04-09,0.9481418132092794,1.3733011174871639,0.9331497343260127,0.8413631822722732,0.9024160808000793,0.988555473735886
2021-04-10,0.9480509495501999,1.360314104500151,0.9332119712776468,0.8560076287349015,0.9245788126122811,0.9774944771723122
2021-04-11,0.9542321746219796,1.4032014497130778,0.9397701900560911,0.8750037840946933,0.948863395244225,0.9946950171821306
2021-04-12,0.9774074001960059,1.4083358501963155,0.9897464622182807,0.9576711167620259,1.0355410012306734,1.0466556210112912
2021-04-13,0.9840454398175539,1.4128662035638782,0.9942275227359365,0.9634683498319861,1.0395088622635904,1.0733554246440844
2021-04-14,0.9931942120847667,1.4261552401087285,0.999027547630717,0.9704083794992886,1.0399721330259009,1.0873220422189493
2021-04-15,0.9994747880804852,1.3956508607671398,0.9918314000980233,0.9670708079798989,1.0347453071732704,1.077156971035837
2021-04-16,1.0035551654742059,1.3814557535487768,0.9855299087450697,0.9649819877092604,1.0277502723041885,1.0737082719685813
2021-04-17,1.012869189780734,1.3249773482331622,0.9695505714130123,0.9562331607786153,1.0139440963037358,1.06313205694649
2021-04-18,1.0174987431359246,1.2863183328299608,0.9637158571973146,0.9534026579481125,1.0109628959019987,1.0526478890525282
2021-04-19,1.0095037396386721,1.2896405919661735,0.9515329739149377,0.938341961069234,0.9964458998769327,1.0277828915071183
2021-04-20,1.009785317131644,1.307157958320749,0.9462661718829012,0.9402188720370539,0.9963716350982416,1.025451030927835
2021-04-21,1.010588611788012,1.320749018423437,0.9419718222201477,0.9396966669693941,1.0002616949344347,1.0276478890525282
2021-04-22,1.005459308307884,1.2938689217758983,0.931710504819474,0.9383949383949384,0.992718515270253,1.0085204958271967
2021-04-23,1.0041078361917943,1.2811839323467231,0.9208579363782762,0.9350043895498441,0.9881317810815781,0.9923570201276386
2021-04-24,1.0078447289841592,1.2947749924494112,0.9255723854645599,0.9422698513607604,0.9923401185407325,0.9964162984781542
2021-04-25,1.0095541639769525,1.3252793717909996,0.9310103391135902,0.9466291284473103,0.9984192211392925,1.0000337506136476
2021-04-26,1.011326504579878,1.3440048323769254,0.936907290280922,0.954575727303,1.0063054333526655,1.0056516936671576
2021-04-27,1.0071682440498033,1.326185442464512,0.9339977127920275,0.9510035419126328,1.0076740271313993,0.9983738340697104
2021-04-28,1.0036879662067069,1.3050437934158865,0.9408437774717795,0.9555898646807738,1.0132226670250237,0.9828086647029947
2021-04-29,1.0112396349277908,1.3412866203563876,0.9518674975299709,0.9613795295613478,1.026823730779568,1.0163046146293568
2021-04-30,1.0190808691558317,1.360918151615826,0.9671622283940533,0.9707338116429025,1.0401701724357433,1.0454405989199802
2021-05-01,1.0236724794445935,1.3950468136514649,0.9754397429613898,0.9704613568249931,1.0445871585588389,1.0683357879234168
2021-05-02,1.0266165618489456,1.4167925098157657,0.9807376634692433,0.9666923985105803,1.044364364222766,1.0874079528718705
2021-05-03,1.016527200934997,1.3802476593174267,0.9371640177064128,0.898465171192444,0.9744635253844087,1.0682468090328914
2021-05-04,1.0248007864199769,1.359106010268801,0.9436833383900857,0.9069869524414979,0.9774588714582774,1.0580357142857142
2021-05-05,1.026556651744058,1.3340380549682875,0.9379497592207934,0.9073729301002028,0.9700677577695104,1.0389819587628868
2021-05-06,1.0253749249251498,1.318936877076412,0.9373740674181779,0.9080313625768172,0.9688406207120932,1.0273165193912617
2021-05-07,1.0209350869021034,1.3234672304439745,0.9370317641841902,0.9034601761874489,0.9638082978512725,1.0284579037800687
2021-05-08,1.0078562117542629,1.3116883116883116,0.9403225430018437,0.9068734296007024,0.9662165985316792,1.005397029945999
2021-05-09,1.0074707900794857,1.285412262156448,0.9403458818587066,0.9105742742106379,0.9680519994907557,1.0090635738831615
2021-05-10,1.0238292442190493,1.3171247357293867,0.9867279700640262,0.9826612781158236,1.0441238877965286,1.0354688267059402
2021-05-11,1.0272361321836585,1.3464210208396252,0.9927338358967177,0.98360730178912,1.0514053725262755,1.0569096710849288
2021-05-12,1.0340009815272182,1.389308366052552,0.9989264125843116,0.9840613931523023,1.0574491109445066,1.0917924644084438
2021-05-13,1.037585602802994,1.3742071881606766,1.0070016570588372,0.9916068779705143,1.0616680576577597,1.084345851742759
2021-05-14,1.0371212994901151,1.3865901540320145,1.0122217813771481,1.0013017285744559,1.0735999321007736,1.1016691212567502
2021-05-15,1.0429830040024943,1.3575958924796134,1.014695700204604,1.0026564344746163,1.0778400973222244,1.1049981590574374
2021-05-16,1.029672975699962,1.301721534279674,1.0164149959934963,1.0037992310719583,1.0795446508140836,1.0562684094256258
2021-05-17,1.0246350351297877,1.255813953488372,1.0206082106098442,1.0074698029243483,1.081273959232173,1.0373220422189495
2021-05-18,1.0191587522921854,1.2271217154938086,1.0111793124372768,1.0071897799170526,1.0730305687974764,1.0132701276386844
2021-05-19,1.020326999337494,1.2056780428873453,1.0132409114601566,1.011723125359489,1.0757182465024826,1.0034210849288168
2021-05-20,1.0212730797438445,1.2500755058894593,1.0094211185536133,1.0148109466291284,1.082253547027287,1.0275190230731468
2021-05-21,1.024284061765321,1.2017517366354575,0.9995254432437898,1.0173992673992676,1.084251623215877,0.9822655866470299
2021-05-22,1.0305481624821955,1.2002416188462701,0.9933639850320132,1.0178457905730633,1.0874556179536872,0.9931118065783016
2021-05-23,1.0435177016886164,1.229235880398671,0.990586661065341,1.0242484787939334,1.0954231677818171,1.0219194894452628
2021-05-24,1.0415676277745243,1.210208396254908,0.9819435044071542,1.0226591590227954,1.0890505424865262,1.0083946980854197
2021-05-25,1.0458821538281808,1.2473572938689217,0.991738044670572,1.0263070263070264,1.1017392103885817,1.0397306087383407
2021-05-26,1.0464937361489086,1.2775596496526729,0.9922748383784162,1.028706142342506,1.1085432786838865,1.0673048600883652
2021-05-27,1.0511657258283944,1.2754454847478105,0.9902054597365822,1.0191475191475192,1.0994193201589975,1.064301055473736
2021-05-28,1.062764322134637,1.306553911205074,0.998638566683004,1.0161429479611297,1.0999674649540974,1.0999478399607265
2021-05-29,1.06662752539814,1.3388704318936877,0.9959312592869202,1.014886628522992,1.0948644137326187,1.1046637211585666
2021-05-30,1.074878145342913,1.3464210208396257,0.9954178044359387,1.00999000999001,1.0880179084209185,1.1085082228767795
2021-05-31,1.087699906290611,1.403503473270915,0.9577488894593943,0.944033239487785,1.0192770146973535,1.1159486990672558
2021-06-01,1.084813237736776,1.370884929024464,0.9410849456593616,0.9345805709442073,0.9956608150736282,1.0672619047619047
2021-06-02,1.0819769935212213,1.360314104500151,0.9352502314436639,0.9261798807253353,0.9840189269093121,1.03278411880216
2021-06-03,1.076844195284975,1.3663545756569013,0.9321850615756839,0.9259452668543577,0.979181107040301,1.0150036818851251
2021-06-04,1.0597004195205095,1.3313198429477497,0.9308236282586878,0.9241440377804013,0.9710721004908549,0.9629847815414825
2021-06-05,1.0541807018568636,1.3437028088190879,0.9295944484639141,0.9247343565525384,0.9659230758349483,0.9484075846833578
2021-06-06,1.0533714161900067,1.392932648746602,0.9368528329482422,0.925869584960494,0.9699864201547538,0.9666973490427099
2021-06-07,1.0459924882713487,1.4195107218363032,0.9755486576267494,0.9904943541307177,1.0402833378127962,0.9909057437407952
2021-06-08,1.0412615869887234,1.4207188160676532,0.9720322698594223,0.9922804468259013,1.0435828158374945,0.9967261904761904
2021-06-09,1.0365806107935043,1.3805496828752644,0.9580989723123361,0.9947930857021766,1.0349610286732775,0.974656357388316
2021-06-10,1.0378112641980708,1.388100271821202,0.9585035124979578,1.001059546514092,1.0436676898702841,0.9884081983308787
2021-06-11,1.0485446587395615,1.4551495016611296,0.9589313915404424,1.0012487512487513,1.0491491378212836,1.0387702503681884
2021-06-12,1.0509550419595397,1.4463908184838419,0.9585424105927292,1.0021720703538886,1.0486823306409405,1.028009941089838
2021-06-13,1.0418492052674961,1.4167925098157657,0.9426408694502143,1.000143795598341,1.0340769241650516,0.9844532400589101
2021-06-14,1.040918102387368,1.414678344910903,0.9418006706031539,0.9975024975024975,1.0314493655666048,0.9706799214531173
2021-06-15,1.0487673246293936,1.4581697372395048,0.9535867933188632,1.0046165955256865,1.04488068125557,0.9908321060382917
2021-06-16,1.0446145558589337,1.4617940199335546,0.9572821123221384,1.0049647322374595,1.0501746990508252,0.9901080019636721
2021-06-17,1.0354488090620024,1.3899124131682272,0.9614130899868526,1.010338146701783,1.052742138542713,0.9655252822778596
2021-06-18,1.0159635466981793,1.2869223799456357,0.9524898670463121,1.0181939272848364,1.0452626144031234,0.9010861561119293
2021-06-19,1.0106749821892251,1.2760495318634852,0.9627200659711688,1.0212968849332484,1.0620393815512144,0.9291973490427099
2021-06-20,1.0105751320144125,1.282392026578073,0.9756264538162922,1.0245663427481608,1.0798806105272092,0.9619231713303878
2021-06-21,1.0069805257211555,1.224403503473271,0.9883772492823303,1.0376820149547423,1.0924348945440143,0.9536021109474718
2021-06-22,1.0064323482614337,1.2198731501057083,0.995013264250317,1.0387188569006751,1.0994263929950632,0.9810965881197841
2021-06-23,1.0150828681563315,1.2549078828148594,1.0020771582607886,1.0406487451942,1.1031714596919073,1.0105792832596956
2021-06-24,1.0235801180328916,1.322561159770462,1.0031818641522938,1.0338752156933977,1.1049962513968852,1.0469378988708886
2021-06-25,1.0460439111113773,1.3986710963455151,1.0142289230673482,1.0295991886900977,1.1171297016677746,1.1158443789887087
2021-06-26,1.0551382650333176,1.4448807006946542,1.007787398573218,1.0309160536433264,1.1135296281102796,1.120848674521355
2021-06-27,1.0535326742223294,1.4231350045303535,1.0045199586124272,1.0348969212605577,1.1157151344546137,1.1135309278350516
2021-06-28,1.054000971542201,1.4654183026276049,0.9944453520666557,1.030681439772349,1.1112804662413536,1.1284425625920471
2021-06-29,1.049470769110949,1.4633041377227425,0.9937840844555433,1.0313625768171222,1.1076733198477926,1.111926239567992
2021-06-30,1.051067373406204,1.475385080036243,1.003664200527458,1.0379469015832652,1.1240610810122642,1.139340942562592
2021-07-01,1.0524078620030646,1.4639081848384177,1.0005912510405242,1.041004450095359,1.1214299859957846,1.138276264113893
2021-07-02,1.0450983299559011,1.4826336454243432,0.9938774398829945,1.0382344927799474,1.111697763569236,1.1212383406971036
2021-07-03,1.035249108712377,1.46360616128058,0.9967092211823465,1.0361986498350135,1.1064461827903753,1.107210358370152
2021-07-04,1.039402875984585,1.476593174267593,0.9992764954372536,1.0339736021554204,1.0975980648720525,1.102626411389298
2021-07-05,1.0385142094287523,1.4608879492600424,0.9976116569810412,1.0302046438410075,1.0958970477982262,1.0995919243986254
2021-07-06,1.0377473600861906,1.403503473270915,0.9902832559261247,1.0319528955892592,1.0911193470357745,1.0641507118311242
2021-07-07,1.0342620897343535,1.4297795228027785,0.9875603892921324,1.0287364151000515,1.0807470329452704,1.0542126902307314
2021-07-08,1.031974522229395,1.4593778314708548,0.9916135707673038,1.0259891623527988,1.078607500035364,1.050211708394698
2021-07-09,1.0330089700404543,1.4623980670492298,0.9995643413385613,1.0268140949959133,1.0840288288798041,1.065022091310751
2021-07-10,1.0369725227296442,1.4726668680157053,1.002917357107849,1.024853933944843,1.087200995855318,1.078691089837997
2021-07-11,1.0316205533596838,1.5067955300513438,1.0009024357986946,1.0164986528622892,1.0843541793388312,1.0975760922925872
2021-07-12,1.029837728488403,1.490184234370281,1.0058658326915146,1.0103230103230103,1.0721464642892506,1.0903688021600393
2021-07-13,1.0286624919308578,1.5533071579583206,1.0067604888712551,1.0005449096358188,1.0694234224039154,1.1211585665193913
2021-07-14,1.0274617935787351,1.53276955602537,1.0034152527209217,0.9954666545575636,1.0634327302561781,1.1061180657830143
2021-07-15,1.0232965435364234,1.5089096949562066,1.0007935211333348,0.9946265855356765,1.0612260054036466,1.0994661266568484
2021-07-16,1.0112760802415974,1.4657203261854426,0.981616760411075,0.9870811007174645,1.0410365948538045,1.050527736867943
2021-07-17,1.0018851713004635,1.433101781938991,0.9651084089901277,0.9800275482093663,1.0197296762055648,1.0027092538046145
2021-07-18,1.001549175462219,1.3865901540320145,0.9571109607051447,0.9794750703841614,1.0070516175576083,0.9602571183112419
2021-07-19,1.0069016440830534,1.4346118997281787,0.9518441586731081,0.9803378439742075,1.0096013749593313,0.9608861070201276
2021-07-20,1.0119950015002488,1.4231350045303535,0.9500626259325818,0.9799821390730481,1.0015454146803786,0.9351804123711341
2021-07-21,1.0121387857519792,1.4213228631833286,0.9426953267828942,0.9751082251082251,0.9947837834014683,0.9167556455571919
2021-07-22,1.0115980970553686,1.403503473270915,0.9290187566612987,0.9670329670329669,0.9816318447371027,0.8839561855670103
2021-07-23,1.0182066808753465,1.4297795228027785,0.9339432554593475,0.9656177156177155,0.989302335450469,0.8999662493863525
2021-07-24,1.0200618971233664,1.4512231954092418,0.9454415322737493,0.9694850603941514,1.0043922311968654,0.9340236867943054
2021-07-25,1.0162506159507658,1.4065237088492903,0.9542713997868384,0.9772500227045681,1.0184671749678187,0.9237236131566029
2021-07-26,1.0146619996694959,1.4180006040471156,0.9559595770999136,0.9814579360033905,1.0253596537139462,0.9464653902798233
2021-07-27,1.0099870144847656,1.4201147689519782,0.9567764370901113,0.9815790270335726,1.0304839234436225,0.9641415071183114
2021-07-28,1.0048327484609343,1.356085774690426,0.9622377295960044,0.9875957375957377,1.034179480288006,0.948867820324006
2021-07-29,1.006025458799072,1.3415886439142253,0.9686247967574548,0.9893818302909213,1.03715714427171,0.9661972263132057
2021-07-30,1.0062855685044592,1.312896405919662,0.9725690635672665,0.9949444494899041,1.0395053258455575,0.960898379970545
2021-07-31,1.011956559182946,1.2851102385986108,0.9715732723411207,0.9943162897708352,1.0375850508536912,0.9555166912125675
2021-08-01,1.0210149670419535,1.3624282694050136,0.9726935374705347,0.9869902824448279,1.0351979686814818,1.0034364261168385
2021-08-02,1.0153255040811262,1.3376623376623376,0.9692471662737959,0.976084521539067,1.0267034925664493,0.9979166666666667
2021-08-03,1.0126095793262209,1.3515554213228633,0.9726157412809922,0.9743816789271335,1.022381989730242,1.0059738586156113
2021-08-04,1.0138417304834098,1.4068257324071278,0.9685236617110494,0.9653528289891925,1.0179473215169819,1.0370796514482081
2021-08-05,1.00807088963011,1.4155844155844157,0.9701262632156278,0.9680849453576725,1.021105342820364,1.0253712567501228
2021-08-06,1.0047953046453795,1.4225309574146785,0.9682358158097416,0.9652771470953289,1.0167696943120252,1.0250429553264604
2021-08-07,0.9942191741292191,1.398671096345515,0.9632646392979671,0.9616519843792571,1.0079498677379655,0.9923938389788906
2021-08-08,0.9872656079552631,1.3648444578677137,0.9552671910129842,0.9615006205915296,1.004371012688668,0.970446735395189
2021-08-09,0.98499102097303,1.3101781938991242,0.9552205132992586,0.9676686949414223,1.0030837565246913,0.9336370888561609
2021-08-10,0.9842975615089558,1.2914527333131984,0.9473164204417267,0.9645960100505555,0.9971567199015461,0.9185137457044673
2021-08-11,0.9838182806698548,1.2811839323467231,0.9452392621809383,0.9670935125480579,0.9947413463850736,0.9037094992636229
2021-08-12,0.9872301611432046,1.3062518876472364,0.9483900078574151,0.9650198286561923,0.9949676771391793,0.9293845115365734
2021-08-13,0.9870873753932224,1.3494412564180005,0.9544581106417408,0.9621817576363032,0.9976093814097577,0.9594563082965145
2021-08-14,0.9914977576146992,1.373905164602839,0.9523731727619982,0.9621363484999849,0.9972486667704017,0.989819587628866
2021-08-15,0.9921477822527297,1.4110540622168528,0.9564263542371695,0.9598658916840735,0.9961842049424978,1.0053141875306824
