date,East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber
2020-09-01,6.456173613863611,4.773545513244076,7.469837137178127,12.269938650306749,14.374404200446053,3.5068305265700856,1.6268301839569517,7.781795645839964,10.68980415387973
2020-09-02,8.335819096380865,5.715692654015934,8.624266512923837,13.268654586959624,17.717288898224204,5.022127667680617,2.9408084094606433,10.515940061945898,14.104602703035756
2020-09-03,9.479951129217454,5.904122082170305,9.642880667993582,16.26480239691825,19.33301650215031,5.844717544283476,4.254786634964335,12.899553142653634,16.108940981888207
2020-09-04,10.133740862266935,6.218171129094258,11.204755705767191,18.975602796404623,21.115888340965324,7.316720481362278,6.131898385683894,15.353272490441011,17.890575007534828
2020-09-05,11.686491478259448,6.5950299854029995,12.427092691850882,20.11699243829362,24.403058293780507,8.00942774586995,6.569891127518458,16.054335161237404,17.890575007534828
2020-09-06,13.320965810883147,6.406600557248629,12.902445964216763,20.402339848765873,26.297359622521462,9.351548070853562,7.25816543611563,18.087416906546945,18.855626771426746
2020-09-07,17.080256775917654,7.223128079250905,14.66804383300432,21.686403195891,33.874564937485275,9.871078519234317,7.633587786259542,22.994855602121696,22.121955818445553
2020-09-08,19.61369199148439,8.039655601253182,15.822473208750031,21.401055785418748,37.16173489030046,10.087549539392963,7.946439744712802,24.396980943714482,23.75512034195496
2020-09-09,20.349205441165054,7.223128079250905,16.22991887077793,23.255813953488374,38.498888769411714,8.74542921440935,7.007883869353022,23.69591827291809,23.087007582337474
2020-09-10,20.349205441165054,7.788416363714019,16.90899497415776,22.68511913254387,40.170331118300794,8.572252398282432,6.569891127518458,22.854643067962417,23.38394658661191
2020-09-11,20.921271457583348,8.604943885716295,15.958288429425997,23.3984876587245,43.12321260133816,7.7063683176478435,5.568764860468026,21.803049061767826,23.680885590886348
2020-09-12,20.26748172453387,8.793373313870667,16.094103650101964,23.113140248252247,44.627510715338325,7.619779909584385,5.568764860468026,22.504111732564223,23.161242333406083
2020-09-13,19.45024455822202,8.981802742025039,16.22991887077793,24.539877300613497,47.07895949370897,6.5374248087911475,4.817920160180202,21.73294279468819,24.126294097298004
2020-09-14,17.243704209180027,8.981802742025039,15.958288429425997,25.82394064773862,46.24323831926443,6.191071176537312,4.817920160180202,18.998798378582254,22.41889482271999
2020-09-15,14.955440143506847,9.484281217103362,16.02619603976398,31.673562562419747,46.744671023931154,5.628246524124829,4.817920160180202,18.57816077610442,23.161242333406083
2020-09-16,14.465097843719736,10.175189120336057,15.618750377736083,32.672278499072625,51.48042434578354,5.801423340251747,4.3799274183456385,20.120498651856483,24.200528848366613
2020-09-17,14.383374127088553,9.547091026488152,14.260598170976422,35.52575260379512,55.10188276837653,5.758129136220018,4.004505068201727,22.223686664245665,25.165580612258534
2020-09-18,14.791992710244477,9.672710645257734,14.464321001990372,39.66329005564275,57.72047578163609,5.411775503966182,3.629082718057815,23.69591827291809,26.204867127219064
2020-09-19,16.01784845971225,9.672710645257734,14.735951443342303,45.51291197032387,60.617642519710486,5.152010279775805,4.067075459892378,24.887724813271955,28.80308341462039
2020-09-20,17.32542792581121,10.175189120336057,16.297826481115912,54.216007989727494,65.01910737178504,5.54165811606137,4.817920160180202,27.061019092740775,30.807421693472836
2020-09-21,17.16198049254884,9.484281217103362,17.18062541550969,63.204451419603366,66.913408700526,6.710601624918066,5.568764860468026,29.164207105129954,32.143647212707805
2020-09-22,18.224388808754245,8.730563504485877,19.01413089463523,70.19546297617349,75.10347621008248,8.182604561996866,5.819046427230635,31.127182583359858,32.51482096805085
2020-09-23,18.4695599586478,8.290894838792344,20.983451594436737,77.18647453274362,79.89494427689782,9.048488642631456,6.569891127518458,32.809732993271204,34.29645499369747
2020-09-24,18.79645482517254,8.353704648177134,22.341603801196396,92.02453987730061,85.57784826312069,9.438136478917022,7.195595044424977,34.63249593734182,37.04314078323601
2020-09-25,19.61369199148439,8.730563504485877,23.971386449307985,97.16079326580112,90.14645735008416,10.34731476358334,8.071580528094104,36.45525888141244,39.78982657277455
2020-09-26,20.185758007902685,8.793373313870667,25.057908214715713,101.29833071764874,97.05508572549233,10.217432151488152,8.384432486547365,37.29653408636811,42.016869104832836
2020-09-27,20.512652874427424,9.609900835872942,24.99000060437773,100.01426737052363,100.11939669845565,10.433903171646799,8.009010136403454,36.80579021681064,44.09544213475389
2020-09-28,21.901956057157566,10.928906832953544,28.317473510938896,101.86902553859323,112.59949957016075,10.736962599868905,8.82242522838193,39.11929703043874,50.999273984134554
2020-09-29,22.555745790207045,12.876010923882047,28.928642003980745,104.15180482237123,121.84814723401364,10.736962599868905,10.011262670504317,40.451316104951886,57.08652357176051
2020-09-30,25.25262843903615,13.880967874038696,30.694239872768303,108.28934227421887,128.0324839249032,11.559552476471765,10.762107370792142,42.414291583181786,64.213059674347
2020-10-01,26.39676047187274,17.1470779620478,33.95380516899149,109.43073191610785,138.1725675081636,12.728495985328461,12.701789513202353,43.18546052105782,70.74571776838461
2020-10-02,29.910880287013693,18.27765453097403,36.80592480318677,118.8471964616921,149.48266073564633,14.720029370788014,13.077211863346264,46.05981747132303,78.91154038593163
2020-10-03,33.26155266889228,20.413188050056906,38.29989223062239,128.12098730204025,158.4527346746844,16.408503328025464,13.640345388562134,48.23311175079185,84.85032047142036
2020-10-04,35.386369301303084,20.664427287596066,41.0841042544797,133.25724069054073,169.0942509626115,17.577446836882157,14.391190088849955,50.12598096194211,90.86333530797772
2020-10-05,40.20806858254299,22.799960806678943,42.985517343943215,144.956484519903,182.68864873357597,19.568980222341715,16.205731447878865,55.17363219167614,97.54446290415255
2020-10-06,47.39975564608727,24.68425508822266,44.88693043340674,151.66214866600086,197.28591191387392,19.82874544653209,17.01914653985734,58.538733011498834,105.11640751315069
2020-10-07,52.139731210696,26.694168988535953,48.21440333996791,162.07732914823796,218.847518214543,22.859339728753152,19.20911024903016,60.57181475680837,114.8411599031385
