,Black,Mixed,Other,South Asian,Unknown,White,All
2021-04-13,32.49356002060794,31.402467160919183,27.347130761994354,39.11626326670468,40.96662669933966,61.43124572677431,55.880486569488454
2021-04-14,32.632663575476556,31.547051404312914,27.513327061774852,39.25216960650508,41.11938811537158,61.59466084396643,56.040214357664475
2021-04-15,32.77348445818306,31.722398252684037,27.706177485105048,39.437025263606465,41.34066494912031,61.80589628016636,56.24834450589384
2021-04-16,32.92976129143053,31.894668840557415,27.88962057071182,39.594238953290834,41.56578703590418,62.033801650671826,56.46790828248227
2021-04-17,33.11523269792203,32.10077829390593,28.13264346190028,39.84128903708054,41.82446769463098,62.28778178409101,56.719562442665115
2021-04-18,33.22857633522239,32.239210016304185,28.294136092819066,40.00598909294036,41.996804944296265,62.45448112714631,56.88508326920974
2021-04-19,33.32818134981968,32.38994678069339,28.446221386014425,40.12404332878393,42.15550902410974,62.61680150238404,57.04229565914677
2021-04-20,33.44839429847158,32.512997200602946,28.59987456883035,40.26455666315383,42.30827044014164,62.770712268972126,57.194058019565986
2021-04-21,33.604671131719044,32.67911526748085,28.802132329883978,40.445381200006906,42.48445294284206,62.95353417535576,57.37570026209687
2021-04-22,33.754078653614975,32.86676715784292,29.00282220131703,40.604898386976025,42.70503063967532,63.16128634170081,57.579942976684166
2021-04-23,33.93096342091705,33.054419048205006,29.21135152085293,40.81221314260376,42.930152726459184,63.3809313865504,57.79775359692421
2021-04-24,34.17997595741027,33.288214846033156,29.482596425211664,41.10302967480377,43.217497998720575,63.661185326875014,58.07799182800469
2021-04-25,34.28473295552121,33.41126526594272,29.62213860144246,41.23375314571348,43.36256890868223,63.79603763125707,58.21298486683063
2021-04-26,34.404945904173104,33.53739194635001,29.78363123236124,41.35468675316299,43.482121321228945,63.91630996324653,58.334295663720226
2021-04-27,34.56465739309634,33.71889131571662,29.982753214173723,41.54587702779745,43.64851590711267,64.10157015852859,58.51761483841044
2021-04-28,34.72093422634381,33.91577198757191,30.22264032612104,41.7428260456438,43.84112812732682,64.3024055461618,58.717207877465036
2021-04-29,34.9081229606732,34.13726274340911,30.475070555032925,41.98008626597331,44.06764848794163,64.53210231259263,58.946566462347725
2021-04-30,35.12794092392238,34.35567723874858,30.716525556600814,42.24441257939867,44.301859354626714,64.75498182230746,59.17375265784219
2021-05-01,35.32715095311695,34.57409173408804,30.964252116650986,42.53638086024106,44.54935382270587,64.99045086449782,59.41355395662615
